,participant,Scene Type,Senario ID,Alt ID,Type,AV_location,Left Age,Right Age,Left Gender,Right Gender,choice_made?,choice Left ,choice_Right,hit_Pos,hit_Left,hit_Right,Subject gender,Subject age ,number of activiation,first click time,last click time
1533,8,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,M,32,1,4.833,
1534,8,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,1,0,L,1,0,M,32,1,3.499,
1535,8,Text,1,17,GENDER,-,young,young,male,female,Y,1,0,L,1,0,M,32,1,6.067,
1536,9,Text,5,5,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,23,2,12.499,15.048
1537,9,Text,10,10,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,23,1,13.998,
1538,9,Text,1,1,GENDER,-,young,young,male,female,Y,0,1,R,0,1,F,23,1,19.415,
1539,9,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,23,1,3.866,
1540,9,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,23,1,6.881,
1541,9,Text,3,3,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,23,1,3.315,
1542,9,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,23,13,4.564,34.696
1543,9,Text,15,15,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,23,1,5.065,
1544,9,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,23,1,7.748,
1545,9,Text,4,4,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,23,1,3.563,
1546,9,Text,6,6,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,23,1,3.564,
1547,9,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,1,0,L,1,0,F,23,1,8.63,
1548,9,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,23,3,6.048,8.981
1549,9,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,23,1,10.13,
1550,9,Text,8,8,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,23,1,7.097,
1551,9,Text,11,11,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,23,1,4.197,
1552,9,Text,13,29,AGE+GENDER,-,old,child,female,male,Y,1,0,L,1,0,F,23,1,3.98,
1553,9,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,23,1,4.78,
1554,9,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,23,1,5.879,
1555,9,Text,12,28,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,23,1,6.647,
1556,9,Text,16,32,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,23,1,4.281,
1557,9,Text,5,21,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,23,1,1.98,
1558,9,Text,11,27,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,23,1,4.98,
1559,9,Text,6,22,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,23,1,2.664,
1560,9,Text,9,25,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,23,1,2.93,
1561,9,Text,8,24,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,23,1,3.346,
1562,9,Text,14,30,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,23,2,2.496,4.63
1563,9,Text,15,31,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,23,13,3.198,22.664
1564,9,Text,1,17,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,23,1,3.23,
1565,9,Text,10,26,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,23,1,3.08,
1566,9,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,1,0,L,1,0,F,23,2,11.947,13.396
1567,9,Text,3,19,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,23,1,7.147,
1568,10,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,0,1,R,0,1,M,27,1,19.431,
1569,10,Text,5,5,AGE,-,young,child,female,female,Y,0,1,R,0,1,M,27,1,7.314,
1570,10,Text,4,4,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,M,27,1,6.347,
1571,10,Text,8,8,AGE,-,child,young,male,male,Y,0,1,R,0,1,M,27,1,4.365,
1572,10,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,M,27,1,41.798,
1573,10,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,M,27,1,4.915,
1574,10,Text,6,6,AGE,-,young,old,male,male,Y,1,0,L,1,0,M,27,8,4.065,13.149
1575,10,Text,15,15,GENDER,-,child,child,female,male,Y,0,1,R,0,1,M,27,1,4.698,
1576,10,Text,3,3,AGE,-,young,old,female,female,Y,1,0,L,1,0,M,27,1,7.964,
1577,10,Text,11,11,AGE,-,old,child,male,male,Y,1,0,L,1,0,M,27,1,4.131,
1578,10,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,M,27,3,6.714,10.497
1579,10,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,1,0,L,1,0,M,27,1,6.797,
1580,10,Text,1,1,GENDER,-,young,young,male,female,Y,1,0,L,1,0,M,27,1,3.847,
1581,10,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,M,27,1,3.697,
1582,10,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,M,27,1,3.798,
1583,10,Text,10,10,GENDER,-,old,old,male,female,Y,1,0,L,1,0,M,27,1,3.965,
1584,10,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,1,0,L,1,0,M,27,1,4.231,
1585,10,Text,14,30,AGE+GENDER,-,child,old,female,female,Y,1,0,L,1,0,M,27,1,4.414,
1586,10,Text,10,26,GENDER,-,old,old,male,female,Y,1,0,L,1,0,M,27,1,4.131,
1587,10,Text,15,31,GENDER,-,child,child,female,male,Y,1,0,L,1,0,M,27,5,4.732,10.848
1588,10,Text,13,29,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,M,27,1,2.247,
1589,10,Text,6,22,AGE,-,young,old,male,male,Y,1,0,L,1,0,M,27,1,2.982,
1590,10,Text,11,27,AGE,-,old,child,male,male,Y,0,1,R,0,1,M,27,1,6.265,
1591,10,Text,8,24,AGE,-,child,young,male,male,Y,0,1,R,0,1,M,27,1,6.165,
1592,10,Text,3,19,AGE,-,young,old,female,female,Y,1,0,L,1,0,M,27,1,2.881,
1593,10,Text,12,28,AGE+GENDER,-,child,old,female,male,Y,1,0,L,1,0,M,27,1,3.347,
1594,10,Text,16,32,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,M,27,1,2.464,
1595,10,Text,5,21,AGE,-,young,child,female,female,Y,1,0,L,1,0,M,27,1,3.148,
1596,10,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,M,27,1,2.03,
1597,10,Text,1,17,GENDER,-,young,young,male,female,Y,0,1,R,0,1,M,27,1,3.68,
1598,10,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,M,27,1,4.596,
1599,10,Text,9,25,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,M,27,1,5.763,
1600,11,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,23,2,6.348,7.614
1601,11,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,23,1,9.981,
1602,11,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,0,1,R,0,1,F,23,1,2.865,
1603,11,Text,15,15,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,23,1,5.231,
1604,11,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,1,0,L,1,0,F,23,1,4.247,
1605,11,Text,1,1,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,23,1,7.932,
1606,11,Text,4,4,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,23,1,4.348,
1607,11,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,23,1,3.214,
1608,11,Text,6,6,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,23,1,8.665,
1609,11,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,23,1,2.264,
1610,11,Text,5,5,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,23,1,2.481,
1611,11,Text,8,8,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,23,1,3.398,
1612,11,Text,3,3,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,23,1,2.882,
1613,11,Text,11,11,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,23,1,3.448,
1614,11,Text,10,10,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,23,1,7.331,
1615,11,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,23,1,2.014,
1616,11,Text,12,28,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,23,1,2.931,
1617,11,Text,10,26,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,23,1,3.781,
1618,11,Text,5,21,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,23,1,3.047,
1619,11,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,23,1,3.931,
1620,11,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,23,1,4.247,
1621,11,Text,11,27,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,23,1,4.164,
1622,11,Text,13,29,AGE+GENDER,-,old,child,female,male,Y,1,0,L,1,0,F,23,1,2.498,
1623,11,Text,1,17,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,23,1,4.847,
1624,11,Text,14,30,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,23,1,3.864,
1625,11,Text,6,22,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,23,1,3.665,
1626,11,Text,16,32,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,23,1,2.564,
1627,11,Text,9,25,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,23,1,2.648,
1628,11,Text,8,24,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,23,1,5.247,
1629,11,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,23,1,3.348,
1630,11,Text,15,31,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,23,1,3.763,
1631,11,Text,3,19,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,23,1,5.964,
1632,12,Text,3,3,AGE,-,young,old,female,female,Y,1,0,L,1,0,F,21,1,8.348,
1633,12,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,1,0,L,1,0,F,21,1,2.398,
1634,12,Text,15,15,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,21,5,3.481,12.398
1635,12,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,21,1,1.315,
1636,12,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,21,1,3.164,
1637,12,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,1,0,L,1,0,F,21,1,3.248,
1638,12,Text,6,6,AGE,-,young,old,male,male,Y,1,0,L,1,0,F,21,1,4.265,
1639,12,Text,4,4,AGE+GENDER,-,child,young,male,female,Y,1,0,L,1,0,F,21,2,3.398,4.915
1640,12,Text,8,8,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,21,1,2.731,
1641,12,Text,1,1,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,21,1,2.648,
1642,12,Text,11,11,AGE,-,old,child,male,male,Y,0,1,R,0,1,F,21,1,4.315,
1643,12,Text,10,10,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,21,2,2.632,3.998
1644,12,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,21,1,2.882,
1645,12,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,F,21,2,2.147,3.28
1646,12,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,1,0,L,1,0,F,21,2,1.564,2.431
1647,12,Text,5,5,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,21,1,2.614,
1648,12,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,21,1,1.964,
1649,12,Text,10,26,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,21,2,1.731,3.247
1650,12,Text,15,31,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,21,2,2.697,3.614
1651,12,Text,5,21,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,21,1,2.164,
1652,12,Text,6,22,AGE,-,young,old,male,male,Y,1,0,L,1,0,F,21,1,2.447,
1653,12,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,1,0,L,1,0,F,21,1,1.764,
1654,12,Text,11,27,AGE,-,old,child,male,male,Y,0,1,R,0,1,F,21,1,1.881,
1655,12,Text,12,28,AGE+GENDER,-,child,old,female,male,Y,1,0,L,1,0,F,21,1,2.13,
1656,12,Text,16,32,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,21,1,1.647,
1657,12,Text,3,19,AGE,-,young,old,female,female,Y,1,0,L,1,0,F,21,2,1.964,4.631
1658,12,Text,14,30,AGE+GENDER,-,child,old,female,female,Y,1,0,L,1,0,F,21,1,3.913,
1659,12,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,1,0,L,1,0,F,21,1,2.463,
1660,12,Text,1,17,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,21,1,1.413,
1661,12,Text,9,25,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,21,1,1.914,
1662,12,Text,13,29,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,F,21,1,2.181,
1663,12,Text,8,24,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,21,1,2.014,
1664,13,Text,4,4,AGE+GENDER,-,child,young,male,female,Y,1,0,L,1,0,F,38,1,8.766,
1665,13,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,0,1,R,0,1,F,38,1,11.398,
1666,13,Text,8,8,AGE,-,child,young,male,male,Y,1,0,L,1,0,F,38,1,11.881,
1667,13,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,38,1,5.198,
1668,13,Text,6,6,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,38,1,3.932,
1669,13,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,1,0,L,1,0,F,38,1,4.031,
1670,13,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,1,0,L,1,0,F,38,1,6.915,
1671,13,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,38,1,5.848,
1672,13,Text,3,3,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,38,1,5.997,
1673,13,Text,10,10,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,38,1,3.648,
1674,13,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,F,38,1,4.165,
1675,13,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,0,1,R,0,1,F,38,1,3.915,
1676,13,Text,15,15,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,38,1,5.098,
1677,13,Text,5,5,AGE,-,young,child,female,female,Y,0,1,R,0,1,F,38,1,2.48,
1678,13,Text,11,11,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,38,1,6.698,
1679,13,Text,1,1,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,38,1,5.648,
1680,13,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,1,0,L,1,0,F,38,1,5.914,
1681,13,Text,1,17,GENDER,-,young,young,male,female,Y,0,1,R,0,1,F,38,1,5.248,
1682,13,Text,11,27,AGE,-,old,child,male,male,Y,0,1,R,0,1,F,38,1,3.597,
1683,13,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,1,0,L,1,0,F,38,2,3.147,5.081
1684,13,Text,6,22,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,38,1,2.797,
1685,13,Text,8,24,AGE,-,child,young,male,male,Y,1,0,L,1,0,F,38,1,3.297,
1686,13,Text,15,31,GENDER,-,child,child,female,male,Y,1,0,L,1,0,F,38,1,3.031,
1687,13,Text,16,32,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,38,1,4.649,
1688,13,Text,3,19,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,38,2,5.431,6.281
1689,13,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,1,0,L,1,0,F,38,1,2.097,
1690,13,Text,14,30,AGE+GENDER,-,child,old,female,female,Y,1,0,L,1,0,F,38,1,1.78,
1691,13,Text,10,26,GENDER,-,old,old,male,female,Y,0,1,R,0,1,F,38,1,1.565,
1692,13,Text,9,25,AGE+GENDER,-,young,child,male,female,Y,0,1,R,0,1,F,38,1,1.514,
1693,13,Text,12,28,AGE+GENDER,-,child,old,female,male,Y,1,0,L,1,0,F,38,1,2.031,
1694,13,Text,13,29,AGE+GENDER,-,old,child,female,male,Y,1,0,L,1,0,F,38,1,2.398,
1695,13,Text,5,21,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,38,1,5.614,
1696,14,Text,1,1,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,23,1,8.165,
1697,14,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,23,1,3.115,
1698,14,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,1,0,L,1,0,F,23,1,5.332,
1699,14,Text,3,3,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,23,1,3.066,
1700,14,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,1,0,L,1,0,F,23,1,14.332,
1701,14,Text,6,6,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,23,1,3.016,
1702,14,Text,11,11,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,23,1,3.632,
1703,14,Text,8,8,AGE,-,child,young,male,male,Y,1,0,L,1,0,F,23,1,3.232,
1704,14,Text,15,15,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,23,1,2.532,
1705,14,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,0,1,R,0,1,F,23,1,3.916,
1706,14,Text,5,5,AGE,-,young,child,female,female,Y,0,1,R,0,1,F,23,1,2.515,
1707,14,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,1,0,L,1,0,F,23,1,3.465,
1708,14,Text,4,4,AGE+GENDER,-,child,young,male,female,Y,1,0,L,1,0,F,23,1,5.449,
1709,14,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,23,1,2.466,
1710,14,Text,10,10,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,23,1,4.032,
1711,14,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,23,2,3.016,3.965
1712,14,Text,15,31,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,23,3,2.832,5.432
1713,14,Text,13,29,AGE+GENDER,-,old,child,female,male,Y,1,0,L,1,0,F,23,1,2.548,
1714,14,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,1,0,L,1,0,F,23,1,3.116,
1715,14,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,1,0,L,1,0,F,23,1,1.465,
1716,14,Text,11,27,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,23,1,3.349,
1717,14,Text,10,26,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,23,1,2.515,
1718,14,Text,14,30,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,23,1,2.315,
1719,14,Text,8,24,AGE,-,child,young,male,male,Y,1,0,L,1,0,F,23,1,3.099,
1720,14,Text,5,21,AGE,-,young,child,female,female,Y,0,1,R,0,1,F,23,2,2.216,2.732
1721,14,Text,9,25,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,23,3,7.149,10.183
1722,14,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,23,1,2.533,
1723,14,Text,16,32,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,23,1,2.998,
1724,14,Text,3,19,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,23,1,2.533,
1725,14,Text,1,17,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,23,1,3.149,
1726,14,Text,12,28,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,23,1,1.966,
1727,14,Text,6,22,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,23,1,4.349,
1728,15,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,22,4,9.315,22.848
1729,15,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,1,0,L,1,0,F,22,1,16.281,
1730,15,Text,4,4,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,22,1,16.897,
1731,15,Text,10,10,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,22,1,5.064,
1732,15,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,22,4,3.698,10.497
1733,15,Text,3,3,AGE,-,young,old,female,female,Y,1,0,L,1,0,F,22,1,5.782,
1734,15,Text,5,5,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,22,1,5.03,
1735,15,Text,11,11,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,22,7,4.948,38.998
1736,15,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,22,1,2.98,
1737,15,Text,1,1,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,22,1,9.881,
1738,15,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,F,22,1,4.547,
1739,15,Text,6,6,AGE,-,young,old,male,male,Y,1,0,L,1,0,F,22,1,6.18,
1740,15,Text,8,8,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,22,1,4.48,
1741,15,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,1,0,L,1,0,F,22,2,11.113,23.013
1742,15,Text,15,15,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,22,1,3.148,
1743,15,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,1,0,L,1,0,F,22,1,9.881,
1744,15,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,22,7,5.197,12.114
1745,15,Text,12,28,AGE+GENDER,-,child,old,female,male,Y,1,0,L,1,0,F,22,7,5.764,30.864
1746,15,Text,14,30,AGE+GENDER,-,child,old,female,female,Y,1,0,L,1,0,F,22,1,4.647,
1747,15,Text,15,31,GENDER,-,child,child,female,male,Y,1,0,L,1,0,F,22,1,3.064,
1748,15,Text,11,27,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,22,5,7.464,23.398
1749,15,Text,3,19,AGE,-,young,old,female,female,Y,1,0,L,1,0,F,22,1,3.447,
1750,15,Text,13,29,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,F,22,1,4.248,
1751,15,Text,9,25,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,22,1,4.164,
1752,15,Text,8,24,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,22,1,5.364,
1753,15,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,22,1,2.248,
1754,15,Text,6,22,AGE,-,young,old,male,male,Y,1,0,L,1,0,F,22,1,2.446,
1755,15,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,1,0,L,1,0,F,22,1,5.346,
1756,15,Text,1,17,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,22,2,4.08,5.131
1757,15,Text,10,26,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,22,1,3.814,
1758,15,Text,16,32,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,22,1,2.964,
1759,15,Text,5,21,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,22,1,2.047,
1760,16,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,F,22,1,10.348,
1761,16,Text,8,8,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,22,1,5.665,
1762,16,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,22,1,2.581,
1763,16,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,22,1,4.065,
1764,16,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,22,1,2.881,
1765,16,Text,6,6,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,22,1,2.481,
1766,16,Text,3,3,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,22,1,4.081,
1767,16,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,22,1,5.348,
1768,16,Text,15,15,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,22,1,2.897,
1769,16,Text,1,1,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,22,1,3.363,
1770,16,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,22,1,2.097,
1771,16,Text,4,4,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,22,1,6.281,
1772,16,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,22,1,5.681,
1773,16,Text,5,5,AGE,-,young,child,female,female,Y,0,1,R,0,1,F,22,1,4.031,
1774,16,Text,10,10,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,22,1,4.464,
1775,16,Text,11,11,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,22,1,3.764,
1776,16,Text,14,30,AGE+GENDER,-,child,old,female,female,Y,1,0,L,1,0,F,22,1,6.165,
1777,16,Text,13,29,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,F,22,1,8.679,
1778,16,Text,12,28,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,22,1,4.781,
1779,16,Text,1,17,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,22,1,3.364,
1780,16,Text,10,26,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,22,1,3.914,
1781,16,Text,3,19,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,22,1,9.898,
1782,16,Text,11,27,AGE,-,old,child,male,male,Y,0,1,R,0,1,F,22,1,4.398,
1783,16,Text,8,24,AGE,-,child,young,male,male,Y,1,0,L,1,0,F,22,1,10.43,
1784,16,Text,15,31,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,22,1,3.214,
1785,16,Text,5,21,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,22,1,9.664,
1786,16,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,1,0,L,1,0,F,22,2,9.998,20.081
1787,16,Text,16,32,,-,1 child,2 children,1 child,2 children,Y,0,1,R,0,1,F,22,1,5.531,
1788,16,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,22,1,6.731,
1789,16,Text,6,22,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,22,1,6.98,
1790,16,Text,9,25,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,22,1,3.03,
1791,16,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,22,1,7.963,
1792,17,Text,8,8,AGE,-,child,young,male,male,Y,0,1,R,0,1,M,26,1,3.998,
1793,17,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,M,26,3,2.115,7.082
